order_id,customer_id,order_date,order_value,payment_status
4002,508.3972894,2034-10-20,4849.166484,Failed
4003,508.399949,2034-10-21,4849.005386,Refunded
4004,508.4026087,2034-10-22,4848.844287,Success
4005,508.4052683,2034-10-23,4848.683189,Failed
4006,508.407928,2034-10-24,4848.52209,Success
4007,508.4105876,2034-10-25,4848.360992,Failed
4008,508.4132473,2034-10-26,4848.199893,Success
4009,508.415907,2034-10-27,4848.038795,Failed
4010,508.4185666,2034-10-28,4847.877696,Refunded
4011,508.4212263,2034-10-29,4847.716598,Failed
4012,508.4238859,2034-10-30,4847.555499,Refunded
4013,508.4265456,2034-10-31,4847.394401,Failed
4014,508.4292052,2034-11-01,4847.233302,Failed
4015,508.4318649,2034-11-02,4847.072204,Refunded
4016,508.4345245,2034-11-03,4846.911105,Failed
4017,508.4371842,2034-11-04,4846.750007,Failed
4018,508.4398438,2034-11-05,4846.588908,Failed
4019,508.4425035,2034-11-06,4846.42781,Refunded
4020,508.4451631,2034-11-07,4846.266711,Refunded
4021,508.4478228,2034-11-08,4846.105613,Failed
4022,508.4504824,2034-11-09,4845.944514,Failed
4023,508.4531421,2034-11-10,4845.783416,Success
4024,508.4558017,2034-11-11,4845.622317,Success
4025,508.4584614,2034-11-12,4845.461219,Success
4026,508.461121,2034-11-13,4845.30012,Failed
4027,508.4637807,2034-11-14,4845.139022,Refunded
4028,508.4664403,2034-11-15,4844.977923,Refunded
4029,508.4691,2034-11-16,4844.816825,Failed
4030,508.4717596,2034-11-17,4844.655726,Refunded
4031,508.4744193,2034-11-18,4844.494628,Refunded
4032,508.4770789,2034-11-19,4844.333529,Refunded
4033,508.4797386,2034-11-20,4844.172431,Failed
4034,508.4823982,2034-11-21,4844.011332,Refunded
4035,508.4850579,2034-11-22,4843.850234,Refunded
4036,508.4877175,2034-11-23,4843.689135,Failed
4037,508.4903772,2034-11-24,4843.528037,Success
4038,508.4930368,2034-11-25,4843.366938,Success
4039,508.4956965,2034-11-26,4843.20584,Success
4040,508.4983561,2034-11-27,4843.044741,Success
4041,508.5010158,2034-11-28,4842.883643,Success
4042,508.5036754,2034-11-29,4842.722544,Success
4043,508.5063351,2034-11-30,4842.561446,Success
4044,508.5089947,2034-12-01,4842.400347,Success
4045,508.5116544,2034-12-02,4842.239249,Failed
4046,508.514314,2034-12-03,4842.07815,Refunded
4047,508.5169737,2034-12-04,4841.917052,Failed
4048,508.5196333,2034-12-05,4841.755953,Failed
4049,508.522293,2034-12-06,4841.594855,Failed
4050,508.5249526,2034-12-07,4841.433756,Failed
4051,508.5276123,2034-12-08,4841.272658,Refunded
4052,508.5302719,2034-12-09,4841.111559,Success
4053,508.5329316,2034-12-10,4840.950461,Failed
4054,508.5355912,2034-12-11,4840.789362,Success
4055,508.5382509,2034-12-12,4840.628264,Success
4056,508.5409105,2034-12-13,4840.467165,Failed
4057,508.5435702,2034-12-14,4840.306067,Failed
4058,508.5462298,2034-12-15,4840.144968,Success
4059,508.5488895,2034-12-16,4839.98387,Success
4060,508.5515491,2034-12-17,4839.822771,Success
4061,508.5542088,2034-12-18,4839.661673,Refunded
4062,508.5568684,2034-12-19,4839.500574,Success
4063,508.5595281,2034-12-20,4839.339476,Failed
4064,508.5621878,2034-12-21,4839.178377,Success
4065,508.5648474,2034-12-22,4839.017279,Refunded
4066,508.5675071,2034-12-23,4838.85618,Failed
4067,508.5701667,2034-12-24,4838.695082,Refunded
4068,508.5728264,2034-12-25,4838.533983,Success
4069,508.575486,2034-12-26,4838.372885,Failed
4070,508.5781457,2034-12-27,4838.211786,Refunded
4071,508.5808053,2034-12-28,4838.050688,Refunded
4072,508.583465,2034-12-29,4837.889589,Refunded
4073,508.5861246,2034-12-30,4837.728491,Refunded
4074,508.5887843,2034-12-31,4837.567392,Refunded
4075,508.5914439,2035-01-01,4837.406294,Refunded
4076,508.5941036,2035-01-02,4837.245195,Refunded
4077,508.5967632,2035-01-03,4837.084097,Refunded
4078,508.5994229,2035-01-04,4836.922998,Failed
4079,508.6020825,2035-01-05,4836.7619,Refunded
4080,508.6047422,2035-01-06,4836.600801,Failed
4081,508.6074018,2035-01-07,4836.439703,Refunded
4082,508.6100615,2035-01-08,4836.278604,Failed
4083,508.6127211,2035-01-09,4836.117506,Success
4084,508.6153808,2035-01-10,4835.956407,Failed
4085,508.6180404,2035-01-11,4835.795309,Refunded
4086,508.6207001,2035-01-12,4835.63421,Failed
4087,508.6233597,2035-01-13,4835.473112,Failed
4088,508.6260194,2035-01-14,4835.312013,Refunded
4089,508.628679,2035-01-15,4835.150915,Failed
4090,508.6313387,2035-01-16,4834.989816,Success
4091,508.6339983,2035-01-17,4834.828718,Failed
4092,508.636658,2035-01-18,4834.667619,Refunded
4093,508.6393176,2035-01-19,4834.506521,Success
4094,508.6419773,2035-01-20,4834.345422,Success
4095,508.6446369,2035-01-21,4834.184324,Success
4096,508.6472966,2035-01-22,4834.023225,Success
4097,508.6499562,2035-01-23,4833.862127,Success
4098,508.6526159,2035-01-24,4833.701028,Success
4099,508.6552755,2035-01-25,4833.53993,Refunded
4100,508.6579352,2035-01-26,4833.378831,Success
4101,508.6605948,2035-01-27,4833.217733,Refunded
4102,508.6632545,2035-01-28,4833.056634,Success
4103,508.6659141,2035-01-29,4832.895536,Refunded
4104,508.6685738,2035-01-30,4832.734437,Failed
4105,508.6712334,2035-01-31,4832.573339,Success
4106,508.6738931,2035-02-01,4832.41224,Success
4107,508.6765527,2035-02-02,4832.251142,Success
4108,508.6792124,2035-02-03,4832.090043,Refunded
4109,508.681872,2035-02-04,4831.928945,Refunded
4110,508.6845317,2035-02-05,4831.767846,Success
4111,508.6871913,2035-02-06,4831.606748,Failed
4112,508.689851,2035-02-07,4831.445649,Refunded
4113,508.6925106,2035-02-08,4831.284551,Success
4114,508.6951703,2035-02-09,4831.123452,Success
4115,508.6978299,2035-02-10,4830.962354,Refunded
4116,508.7004896,2035-02-11,4830.801255,Failed
4117,508.7031493,2035-02-12,4830.640157,Refunded
4118,508.7058089,2035-02-13,4830.479058,Refunded
4119,508.7084686,2035-02-14,4830.31796,Failed
4120,508.7111282,2035-02-15,4830.156861,Failed
4121,508.7137879,2035-02-16,4829.995763,Success
4122,508.7164475,2035-02-17,4829.834664,Success
4123,508.7191072,2035-02-18,4829.673566,Success
4124,508.7217668,2035-02-19,4829.512467,Failed
4125,508.7244265,2035-02-20,4829.351369,Refunded
4126,508.7270861,2035-02-21,4829.19027,Refunded
4127,508.7297458,2035-02-22,4829.029172,Failed
4128,508.7324054,2035-02-23,4828.868073,Failed
4129,508.7350651,2035-02-24,4828.706975,Success
4130,508.7377247,2035-02-25,4828.545876,Failed
4131,508.7403844,2035-02-26,4828.384778,Refunded
4132,508.743044,2035-02-27,4828.223679,Refunded
4133,508.7457037,2035-02-28,4828.062581,Success
4134,508.7483633,2035-03-01,4827.901482,Success
4135,508.751023,2035-03-02,4827.740384,Failed
4136,508.7536826,2035-03-03,4827.579285,Success
4137,508.7563423,2035-03-04,4827.418187,Success
4138,508.7590019,2035-03-05,4827.257088,Failed
4139,508.7616616,2035-03-06,4827.09599,Success
4140,508.7643212,2035-03-07,4826.934891,Failed
4141,508.7669809,2035-03-08,4826.773792,Refunded
4142,508.7696405,2035-03-09,4826.612694,Failed
4143,508.7723002,2035-03-10,4826.451595,Refunded
4144,508.7749598,2035-03-11,4826.290497,Refunded
4145,508.7776195,2035-03-12,4826.129398,Refunded
4146,508.7802791,2035-03-13,4825.9683,Failed
4147,508.7829388,2035-03-14,4825.807201,Failed
4148,508.7855984,2035-03-15,4825.646103,Refunded
4149,508.7882581,2035-03-16,4825.485004,Refunded
4150,508.7909177,2035-03-17,4825.323906,Success
4151,508.7935774,2035-03-18,4825.162807,Failed
4152,508.796237,2035-03-19,4825.001709,Failed
4153,508.7988967,2035-03-20,4824.84061,Failed
4154,508.8015563,2035-03-21,4824.679512,Failed
4155,508.804216,2035-03-22,4824.518413,Failed
4156,508.8068756,2035-03-23,4824.357315,Success
4157,508.8095353,2035-03-24,4824.196216,Failed
4158,508.8121949,2035-03-25,4824.035118,Failed
4159,508.8148546,2035-03-26,4823.874019,Success
4160,508.8175142,2035-03-27,4823.712921,Refunded
4161,508.8201739,2035-03-28,4823.551822,Success
4162,508.8228335,2035-03-29,4823.390724,Refunded
4163,508.8254932,2035-03-30,4823.229625,Success
4164,508.8281528,2035-03-31,4823.068527,Failed
4165,508.8308125,2035-04-01,4822.907428,Failed
4166,508.8334721,2035-04-02,4822.74633,Success
4167,508.8361318,2035-04-03,4822.585231,Refunded
4168,508.8387914,2035-04-04,4822.424133,Refunded
4169,508.8414511,2035-04-05,4822.263034,Refunded
4170,508.8441108,2035-04-06,4822.101936,Success
4171,508.8467704,2035-04-07,4821.940837,Success
4172,508.8494301,2035-04-08,4821.779739,Success
4173,508.8520897,2035-04-09,4821.61864,Refunded
4174,508.8547494,2035-04-10,4821.457542,Refunded
4175,508.857409,2035-04-11,4821.296443,Refunded
4176,508.8600687,2035-04-12,4821.135345,Success
4177,508.8627283,2035-04-13,4820.974246,Success
4178,508.865388,2035-04-14,4820.813148,Refunded
4179,508.8680476,2035-04-15,4820.652049,Success
4180,508.8707073,2035-04-16,4820.490951,Success
4181,508.8733669,2035-04-17,4820.329852,Failed
4182,508.8760266,2035-04-18,4820.168754,Refunded
4183,508.8786862,2035-04-19,4820.007655,Refunded
4184,508.8813459,2035-04-20,4819.846557,Success
4185,508.8840055,2035-04-21,4819.685458,Failed
4186,508.8866652,2035-04-22,4819.52436,Refunded
4187,508.8893248,2035-04-23,4819.363261,Refunded
4188,508.8919845,2035-04-24,4819.202163,Refunded
4189,508.8946441,2035-04-25,4819.041064,Refunded
4190,508.8973038,2035-04-26,4818.879966,Success
4191,508.8999634,2035-04-27,4818.718867,Success
4192,508.9026231,2035-04-28,4818.557769,Refunded
4193,508.9052827,2035-04-29,4818.39667,Failed
4194,508.9079424,2035-04-30,4818.235572,Failed
4195,508.910602,2035-05-01,4818.074473,Success
4196,508.9132617,2035-05-02,4817.913375,Failed
4197,508.9159213,2035-05-03,4817.752276,Refunded
4198,508.918581,2035-05-04,4817.591178,Refunded
4199,508.9212406,2035-05-05,4817.430079,Refunded
4200,508.9239003,2035-05-06,4817.268981,Success
4201,508.9265599,2035-05-07,4817.107882,Refunded
4202,508.9292196,2035-05-08,4816.946784,Refunded
4203,508.9318792,2035-05-09,4816.785685,Success
4204,508.9345389,2035-05-10,4816.624587,Failed
4205,508.9371985,2035-05-11,4816.463488,Success
4206,508.9398582,2035-05-12,4816.30239,Refunded
4207,508.9425178,2035-05-13,4816.141291,Success
4208,508.9451775,2035-05-14,4815.980193,Failed
4209,508.9478371,2035-05-15,4815.819094,Failed
4210,508.9504968,2035-05-16,4815.657996,Refunded
4211,508.9531564,2035-05-17,4815.496897,Refunded
4212,508.9558161,2035-05-18,4815.335799,Refunded
4213,508.9584757,2035-05-19,4815.1747,Refunded
4214,508.9611354,2035-05-20,4815.013602,Refunded
4215,508.963795,2035-05-21,4814.852503,Refunded
4216,508.9664547,2035-05-22,4814.691405,Success
4217,508.9691143,2035-05-23,4814.530306,Failed
4218,508.971774,2035-05-24,4814.369208,Success
4219,508.9744336,2035-05-25,4814.208109,Success
4220,508.9770933,2035-05-26,4814.047011,Success
4221,508.9797529,2035-05-27,4813.885912,Refunded
4222,508.9824126,2035-05-28,4813.724814,Failed
4223,508.9850722,2035-05-29,4813.563715,Success
4224,508.9877319,2035-05-30,4813.402617,Failed
4225,508.9903916,2035-05-31,4813.241518,Success
4226,508.9930512,2035-06-01,4813.08042,Success
4227,508.9957109,2035-06-02,4812.919321,Success
4228,508.9983705,2035-06-03,4812.758223,Refunded
4229,509.0010302,2035-06-04,4812.597124,Failed
4230,509.0036898,2035-06-05,4812.436026,Refunded
4231,509.0063495,2035-06-06,4812.274927,Failed
4232,509.0090091,2035-06-07,4812.113829,Failed
4233,509.0116688,2035-06-08,4811.95273,Refunded
4234,509.0143284,2035-06-09,4811.791632,Refunded
4235,509.0169881,2035-06-10,4811.630533,Success
4236,509.0196477,2035-06-11,4811.469435,Refunded
4237,509.0223074,2035-06-12,4811.308336,Refunded
4238,509.024967,2035-06-13,4811.147238,Refunded
4239,509.0276267,2035-06-14,4810.986139,Failed
4240,509.0302863,2035-06-15,4810.825041,Success
4241,509.032946,2035-06-16,4810.663942,Refunded
4242,509.0356056,2035-06-17,4810.502844,Refunded
4243,509.0382653,2035-06-18,4810.341745,Failed
4244,509.0409249,2035-06-19,4810.180647,Failed
4245,509.0435846,2035-06-20,4810.019548,Success
4246,509.0462442,2035-06-21,4809.85845,Failed
4247,509.0489039,2035-06-22,4809.697351,Refunded
4248,509.0515635,2035-06-23,4809.536253,Failed
4249,509.0542232,2035-06-24,4809.375154,Failed
4250,509.0568828,2035-06-25,4809.214056,Refunded
4251,509.0595425,2035-06-26,4809.052957,Refunded
4252,509.0622021,2035-06-27,4808.891859,Refunded
4253,509.0648618,2035-06-28,4808.73076,Success
4254,509.0675214,2035-06-29,4808.569662,Failed
4255,509.0701811,2035-06-30,4808.408563,Success
4256,509.0728407,2035-07-01,4808.247465,Failed
4257,509.0755004,2035-07-02,4808.086366,Refunded
4258,509.07816,2035-07-03,4807.925268,Refunded
4259,509.0808197,2035-07-04,4807.764169,Refunded
4260,509.0834793,2035-07-05,4807.603071,Refunded
4261,509.086139,2035-07-06,4807.441972,Success
4262,509.0887986,2035-07-07,4807.280874,Success
4263,509.0914583,2035-07-08,4807.119775,Refunded
4264,509.0941179,2035-07-09,4806.958677,Refunded
4265,509.0967776,2035-07-10,4806.797578,Failed
4266,509.0994372,2035-07-11,4806.63648,Failed
4267,509.1020969,2035-07-12,4806.475381,Success
4268,509.1047565,2035-07-13,4806.314283,Failed
4269,509.1074162,2035-07-14,4806.153184,Success
4270,509.1100758,2035-07-15,4805.992086,Refunded
4271,509.1127355,2035-07-16,4805.830987,Success
4272,509.1153951,2035-07-17,4805.669889,Failed
4273,509.1180548,2035-07-18,4805.50879,Success
4274,509.1207144,2035-07-19,4805.347692,Failed
4275,509.1233741,2035-07-20,4805.186593,Success
4276,509.1260337,2035-07-21,4805.025495,Success
4277,509.1286934,2035-07-22,4804.864396,Refunded
4278,509.1313531,2035-07-23,4804.703298,Refunded
4279,509.1340127,2035-07-24,4804.542199,Success
4280,509.1366724,2035-07-25,4804.381101,Refunded
4281,509.139332,2035-07-26,4804.220002,Refunded
4282,509.1419917,2035-07-27,4804.058904,Refunded
4283,509.1446513,2035-07-28,4803.897805,Refunded
4284,509.147311,2035-07-29,4803.736707,Failed
4285,509.1499706,2035-07-30,4803.575608,Refunded
4286,509.1526303,2035-07-31,4803.41451,Failed
4287,509.1552899,2035-08-01,4803.253411,Failed
4288,509.1579496,2035-08-02,4803.092313,Failed
4289,509.1606092,2035-08-03,4802.931214,Refunded
4290,509.1632689,2035-08-04,4802.770116,Failed
4291,509.1659285,2035-08-05,4802.609017,Failed
4292,509.1685882,2035-08-06,4802.447919,Success
4293,509.1712478,2035-08-07,4802.28682,Success
4294,509.1739075,2035-08-08,4802.125722,Success
4295,509.1765671,2035-08-09,4801.964623,Failed
4296,509.1792268,2035-08-10,4801.803525,Success
4297,509.1818864,2035-08-11,4801.642426,Refunded
4298,509.1845461,2035-08-12,4801.481328,Refunded
4299,509.1872057,2035-08-13,4801.320229,Failed
4300,509.1898654,2035-08-14,4801.159131,Success
4301,509.192525,2035-08-15,4800.998032,Refunded
4302,509.1951847,2035-08-16,4800.836934,Failed
4303,509.1978443,2035-08-17,4800.675835,Refunded
4304,509.200504,2035-08-18,4800.514737,Refunded
4305,509.2031636,2035-08-19,4800.353638,Failed
4306,509.2058233,2035-08-20,4800.19254,Refunded
4307,509.2084829,2035-08-21,4800.031441,Refunded
4308,509.2111426,2035-08-22,4799.870343,Failed
4309,509.2138022,2035-08-23,4799.709244,Success
4310,509.2164619,2035-08-24,4799.548146,Refunded
4311,509.2191215,2035-08-25,4799.387047,Refunded
4312,509.2217812,2035-08-26,4799.225949,Failed
4313,509.2244408,2035-08-27,4799.06485,Failed
4314,509.2271005,2035-08-28,4798.903752,Success
4315,509.2297601,2035-08-29,4798.742653,Failed
4316,509.2324198,2035-08-30,4798.581555,Failed
4317,509.2350794,2035-08-31,4798.420456,Refunded
4318,509.2377391,2035-09-01,4798.259358,Success
4319,509.2403987,2035-09-02,4798.098259,Refunded
4320,509.2430584,2035-09-03,4797.937161,Success
4321,509.245718,2035-09-04,4797.776062,Failed
4322,509.2483777,2035-09-05,4797.614964,Failed
4323,509.2510373,2035-09-06,4797.453865,Success
4324,509.253697,2035-09-07,4797.292767,Failed
4325,509.2563566,2035-09-08,4797.131668,Failed
4326,509.2590163,2035-09-09,4796.97057,Refunded
4327,509.2616759,2035-09-10,4796.809471,Success
4328,509.2643356,2035-09-11,4796.648373,Refunded
4329,509.2669952,2035-09-12,4796.487274,Refunded
4330,509.2696549,2035-09-13,4796.326175,Failed
4331,509.2723146,2035-09-14,4796.165077,Success
4332,509.2749742,2035-09-15,4796.003978,Failed
4333,509.2776339,2035-09-16,4795.84288,Failed
4334,509.2802935,2035-09-17,4795.681781,Success
4335,509.2829532,2035-09-18,4795.520683,Success
4336,509.2856128,2035-09-19,4795.359584,Refunded
4337,509.2882725,2035-09-20,4795.198486,Success
4338,509.2909321,2035-09-21,4795.037387,Refunded
4339,509.2935918,2035-09-22,4794.876289,Failed
4340,509.2962514,2035-09-23,4794.71519,Success
4341,509.2989111,2035-09-24,4794.554092,Failed
4342,509.3015707,2035-09-25,4794.392993,Refunded
4343,509.3042304,2035-09-26,4794.231895,Failed
4344,509.30689,2035-09-27,4794.070796,Failed
4345,509.3095497,2035-09-28,4793.909698,Success
4346,509.3122093,2035-09-29,4793.748599,Refunded
4347,509.314869,2035-09-30,4793.587501,Success
4348,509.3175286,2035-10-01,4793.426402,Failed
4349,509.3201883,2035-10-02,4793.265304,Failed
4350,509.3228479,2035-10-03,4793.104205,Refunded
4351,509.3255076,2035-10-04,4792.943107,Failed
4352,509.3281672,2035-10-05,4792.782008,Success
4353,509.3308269,2035-10-06,4792.62091,Failed
4354,509.3334865,2035-10-07,4792.459811,Success
4355,509.3361462,2035-10-08,4792.298713,Failed
4356,509.3388058,2035-10-09,4792.137614,Failed
4357,509.3414655,2035-10-10,4791.976516,Failed
4358,509.3441251,2035-10-11,4791.815417,Failed
4359,509.3467848,2035-10-12,4791.654319,Failed
4360,509.3494444,2035-10-13,4791.49322,Failed
4361,509.3521041,2035-10-14,4791.332122,Success
4362,509.3547637,2035-10-15,4791.171023,Success
4363,509.3574234,2035-10-16,4791.009925,Failed
4364,509.360083,2035-10-17,4790.848826,Refunded
4365,509.3627427,2035-10-18,4790.687728,Success
4366,509.3654023,2035-10-19,4790.526629,Refunded
4367,509.368062,2035-10-20,4790.365531,Refunded
4368,509.3707216,2035-10-21,4790.204432,Success
4369,509.3733813,2035-10-22,4790.043334,Failed
4370,509.3760409,2035-10-23,4789.882235,Failed
4371,509.3787006,2035-10-24,4789.721137,Refunded
4372,509.3813602,2035-10-25,4789.560038,Refunded
4373,509.3840199,2035-10-26,4789.39894,Success
4374,509.3866795,2035-10-27,4789.237841,Success
4375,509.3893392,2035-10-28,4789.076743,Refunded
4376,509.3919988,2035-10-29,4788.915644,Refunded
4377,509.3946585,2035-10-30,4788.754546,Refunded
4378,509.3973181,2035-10-31,4788.593447,Failed
4379,509.3999778,2035-11-01,4788.432349,Refunded
4380,509.4026374,2035-11-02,4788.27125,Success
4381,509.4052971,2035-11-03,4788.110152,Failed
4382,509.4079567,2035-11-04,4787.949053,Failed
4383,509.4106164,2035-11-05,4787.787955,Failed
4384,509.413276,2035-11-06,4787.626856,Failed
4385,509.4159357,2035-11-07,4787.465758,Refunded
4386,509.4185954,2035-11-08,4787.304659,Refunded
4387,509.421255,2035-11-09,4787.143561,Refunded
4388,509.4239147,2035-11-10,4786.982462,Failed
4389,509.4265743,2035-11-11,4786.821364,Success
4390,509.429234,2035-11-12,4786.660265,Failed
4391,509.4318936,2035-11-13,4786.499167,Refunded
4392,509.4345533,2035-11-14,4786.338068,Failed
4393,509.4372129,2035-11-15,4786.17697,Refunded
4394,509.4398726,2035-11-16,4786.015871,Failed
4395,509.4425322,2035-11-17,4785.854773,Refunded
4396,509.4451919,2035-11-18,4785.693674,Failed
4397,509.4478515,2035-11-19,4785.532576,Success
4398,509.4505112,2035-11-20,4785.371477,Refunded
4399,509.4531708,2035-11-21,4785.210379,Success
4400,509.4558305,2035-11-22,4785.04928,Refunded
4401,509.4584901,2035-11-23,4784.888182,Success
4402,509.4611498,2035-11-24,4784.727083,Refunded
4403,509.4638094,2035-11-25,4784.565985,Refunded
4404,509.4664691,2035-11-26,4784.404886,Success
4405,509.4691287,2035-11-27,4784.243788,Failed
4406,509.4717884,2035-11-28,4784.082689,Failed
4407,509.474448,2035-11-29,4783.921591,Refunded
4408,509.4771077,2035-11-30,4783.760492,Failed
4409,509.4797673,2035-12-01,4783.599394,Success
4410,509.482427,2035-12-02,4783.438295,Refunded
4411,509.4850866,2035-12-03,4783.277197,Refunded
4412,509.4877463,2035-12-04,4783.116098,Refunded
4413,509.4904059,2035-12-05,4782.955,Success
4414,509.4930656,2035-12-06,4782.793901,Success
4415,509.4957252,2035-12-07,4782.632803,Failed
4416,509.4983849,2035-12-08,4782.471704,Success
4417,509.5010445,2035-12-09,4782.310606,Refunded
4418,509.5037042,2035-12-10,4782.149507,Success
4419,509.5063638,2035-12-11,4781.988409,Success
4420,509.5090235,2035-12-12,4781.82731,Success
4421,509.5116831,2035-12-13,4781.666212,Refunded
4422,509.5143428,2035-12-14,4781.505113,Refunded
4423,509.5170024,2035-12-15,4781.344015,Refunded
4424,509.5196621,2035-12-16,4781.182916,Refunded
4425,509.5223217,2035-12-17,4781.021818,Failed
4426,509.5249814,2035-12-18,4780.860719,Success
4427,509.527641,2035-12-19,4780.699621,Failed
4428,509.5303007,2035-12-20,4780.538522,Success
4429,509.5329603,2035-12-21,4780.377424,Refunded
4430,509.53562,2035-12-22,4780.216325,Success
4431,509.5382796,2035-12-23,4780.055227,Success
4432,509.5409393,2035-12-24,4779.894128,Success
4433,509.5435989,2035-12-25,4779.73303,Refunded
4434,509.5462586,2035-12-26,4779.571931,Refunded
4435,509.5489182,2035-12-27,4779.410833,Success
4436,509.5515779,2035-12-28,4779.249734,Refunded
4437,509.5542375,2035-12-29,4779.088636,Refunded
4438,509.5568972,2035-12-30,4778.927537,Failed
4439,509.5595569,2035-12-31,4778.766439,Failed
4440,509.5622165,2036-01-01,4778.60534,Success
4441,509.5648762,2036-01-02,4778.444242,Success
4442,509.5675358,2036-01-03,4778.283143,Failed
4443,509.5701955,2036-01-04,4778.122045,Success
4444,509.5728551,2036-01-05,4777.960946,Refunded
4445,509.5755148,2036-01-06,4777.799848,Failed
4446,509.5781744,2036-01-07,4777.638749,Success
4447,509.5808341,2036-01-08,4777.477651,Refunded
4448,509.5834937,2036-01-09,4777.316552,Refunded
4449,509.5861534,2036-01-10,4777.155454,Refunded
4450,509.588813,2036-01-11,4776.994355,Refunded
4451,509.5914727,2036-01-12,4776.833257,Success
4452,509.5941323,2036-01-13,4776.672158,Failed
4453,509.596792,2036-01-14,4776.51106,Success
4454,509.5994516,2036-01-15,4776.349961,Success
4455,509.6021113,2036-01-16,4776.188863,Success
4456,509.6047709,2036-01-17,4776.027764,Refunded
4457,509.6074306,2036-01-18,4775.866666,Success
4458,509.6100902,2036-01-19,4775.705567,Success
4459,509.6127499,2036-01-20,4775.544469,Failed
4460,509.6154095,2036-01-21,4775.38337,Success
4461,509.6180692,2036-01-22,4775.222272,Success
4462,509.6207288,2036-01-23,4775.061173,Refunded
4463,509.6233885,2036-01-24,4774.900075,Success
4464,509.6260481,2036-01-25,4774.738976,Success
4465,509.6287078,2036-01-26,4774.577878,Failed
4466,509.6313674,2036-01-27,4774.416779,Failed
4467,509.6340271,2036-01-28,4774.255681,Refunded
4468,509.6366867,2036-01-29,4774.094582,Success
4469,509.6393464,2036-01-30,4773.933484,Success
4470,509.642006,2036-01-31,4773.772385,Success
4471,509.6446657,2036-02-01,4773.611287,Success
4472,509.6473253,2036-02-02,4773.450188,Success
4473,509.649985,2036-02-03,4773.28909,Failed
4474,509.6526446,2036-02-04,4773.127991,Refunded
4475,509.6553043,2036-02-05,4772.966893,Success
4476,509.6579639,2036-02-06,4772.805794,Success
4477,509.6606236,2036-02-07,4772.644696,Refunded
4478,509.6632832,2036-02-08,4772.483597,Refunded
4479,509.6659429,2036-02-09,4772.322499,Failed
4480,509.6686025,2036-02-10,4772.1614,Refunded
4481,509.6712622,2036-02-11,4772.000302,Failed
4482,509.6739218,2036-02-12,4771.839203,Refunded
4483,509.6765815,2036-02-13,4771.678105,Refunded
4484,509.6792411,2036-02-14,4771.517006,Failed
4485,509.6819008,2036-02-15,4771.355908,Refunded
4486,509.6845604,2036-02-16,4771.194809,Refunded
4487,509.6872201,2036-02-17,4771.033711,Refunded
4488,509.6898797,2036-02-18,4770.872612,Refunded
4489,509.6925394,2036-02-19,4770.711514,Refunded
4490,509.695199,2036-02-20,4770.550415,Success
4491,509.6978587,2036-02-21,4770.389317,Refunded
4492,509.7005184,2036-02-22,4770.228218,Failed
4493,509.703178,2036-02-23,4770.06712,Success
4494,509.7058377,2036-02-24,4769.906021,Refunded
4495,509.7084973,2036-02-25,4769.744923,Refunded
4496,509.711157,2036-02-26,4769.583824,Refunded
4497,509.7138166,2036-02-27,4769.422726,Success
4498,509.7164763,2036-02-28,4769.261627,Success
4499,509.7191359,2036-02-29,4769.100529,Failed
4500,509.7217956,2036-03-01,4768.93943,Refunded
4501,509.7244552,2036-03-02,4768.778332,Failed
4502,509.7271149,2036-03-03,4768.617233,Success
4503,509.7297745,2036-03-04,4768.456135,Failed
4504,509.7324342,2036-03-05,4768.295036,Success
4505,509.7350938,2036-03-06,4768.133938,Refunded
4506,509.7377535,2036-03-07,4767.972839,Refunded
4507,509.7404131,2036-03-08,4767.811741,Failed
4508,509.7430728,2036-03-09,4767.650642,Success
4509,509.7457324,2036-03-10,4767.489544,Refunded
4510,509.7483921,2036-03-11,4767.328445,Refunded
4511,509.7510517,2036-03-12,4767.167347,Refunded
4512,509.7537114,2036-03-13,4767.006248,Failed
4513,509.756371,2036-03-14,4766.84515,Refunded
4514,509.7590307,2036-03-15,4766.684051,Failed
4515,509.7616903,2036-03-16,4766.522953,Success
4516,509.76435,2036-03-17,4766.361854,Failed
4517,509.7670096,2036-03-18,4766.200756,Success
4518,509.7696693,2036-03-19,4766.039657,Refunded
4519,509.7723289,2036-03-20,4765.878558,Success
4520,509.7749886,2036-03-21,4765.71746,Refunded
4521,509.7776482,2036-03-22,4765.556361,Refunded
4522,509.7803079,2036-03-23,4765.395263,Failed
4523,509.7829675,2036-03-24,4765.234164,Refunded
4524,509.7856272,2036-03-25,4765.073066,Success
4525,509.7882868,2036-03-26,4764.911967,Success
4526,509.7909465,2036-03-27,4764.750869,Refunded
4527,509.7936061,2036-03-28,4764.58977,Refunded
4528,509.7962658,2036-03-29,4764.428672,Failed
4529,509.7989254,2036-03-30,4764.267573,Success
4530,509.8015851,2036-03-31,4764.106475,Failed
4531,509.8042447,2036-04-01,4763.945376,Success
4532,509.8069044,2036-04-02,4763.784278,Success
4533,509.809564,2036-04-03,4763.623179,Refunded
4534,509.8122237,2036-04-04,4763.462081,Refunded
4535,509.8148833,2036-04-05,4763.300982,Success
4536,509.817543,2036-04-06,4763.139884,Success
4537,509.8202026,2036-04-07,4762.978785,Success
4538,509.8228623,2036-04-08,4762.817687,Refunded
4539,509.8255219,2036-04-09,4762.656588,Refunded
