sessio_id,customer_id,login_time,logout_time,pages_visited,
3674,538,2023-12-28 04:16:00,2023-12-28 06:30:00,3,
3675,185,2023-06-29 22:38:00,2023-06-29 23:48:00,8,
3676,313,2023-07-01 00:40:00,2023-07-01 02:16:00,20,
3677,877,2023-11-18 13:32:00,2023-11-18 15:02:00,11,
3678,207,2023-04-02 16:36:00,2023-04-02 17:23:00,19,
3679,174,2023-05-01 09:28:00,2023-05-01 11:02:00,20,
3680,30,2023-02-27 23:34:00,2023-02-28 01:17:00,3,
3681,209,2023-09-06 19:28:00,2023-09-06 19:52:00,20,
3682,853,2023-02-27 22:05:00,2023-02-28 00:16:00,10,
3683,380,2023-09-20 08:45:00,2023-09-20 09:13:00,4,
3684,963,2023-07-25 19:11:00,2023-07-25 21:44:00,5,
3685,186,2023-10-13 05:22:00,2023-10-13 07:06:00,6,
3686,501,2023-05-25 07:39:00,2023-05-25 09:03:00,19,
3687,730,2023-10-31 09:01:00,2023-10-31 10:55:00,2,
3688,154,2023-05-09 10:03:00,2023-05-09 10:30:00,10,
3689,471,2023-09-29 04:45:00,2023-09-29 07:34:00,16,
3690,458,2023-10-04 22:02:00,2023-10-05 00:42:00,9,
3691,389,2023-04-03 22:44:00,2023-04-04 01:30:00,20,
3692,721,2023-05-25 20:12:00,2023-05-25 22:54:00,7,
3693,716,2023-05-30 16:04:00,2023-05-30 17:11:00,3,
3694,337,2023-01-28 18:26:00,2023-01-28 20:06:00,12,
3695,511,2023-02-09 05:49:00,2023-02-09 07:35:00,10,
3696,356,2023-09-04 18:01:00,2023-09-04 18:16:00,10,
3697,547,2023-03-21 20:58:00,2023-03-21 22:36:00,13,
3698,74,2023-06-14 08:09:00,2023-06-14 08:16:00,12,
3699,86,2023-02-03 08:31:00,2023-02-03 09:25:00,9,
3700,295,2023-03-13 07:43:00,2023-03-13 09:44:00,18,
3701,406,2023-08-12 06:36:00,2023-08-12 09:03:00,6,
3702,197,2023-02-22 19:12:00,2023-02-22 20:44:00,17,
3703,494,2023-04-02 19:30:00,2023-04-02 22:26:00,15,
3704,100,2023-06-03 04:19:00,2023-06-03 07:10:00,16,
3705,104,2023-10-23 22:40:00,2023-10-23 23:58:00,14,
3706,315,2023-12-05 19:58:00,2023-12-05 20:46:00,16,
3707,144,2023-05-01 14:46:00,2023-05-01 15:09:00,12,
3708,317,2023-04-20 17:57:00,2023-04-20 19:14:00,13,
3709,229,2023-04-25 05:13:00,2023-04-25 05:32:00,4,
3710,409,2023-03-08 15:17:00,2023-03-08 17:18:00,13,
3711,846,2023-05-07 04:13:00,2023-05-07 06:59:00,18,
3712,398,2023-01-15 21:52:00,2023-01-15 22:24:00,20,
3713,407,2023-06-02 19:45:00,2023-06-02 22:07:00,8,
3714,524,2023-08-10 10:15:00,2023-08-10 11:31:00,20,
3715,51,2023-08-02 22:19:00,2023-08-02 23:50:00,16,
3716,150,2023-03-15 00:49:00,2023-03-15 01:34:00,5,
3717,832,2023-07-05 10:44:00,2023-07-05 11:10:00,8,
3718,126,2023-09-27 11:00:00,2023-09-27 11:11:00,12,
3719,422,2023-12-25 17:21:00,2023-12-25 18:35:00,3,
3720,999,2023-04-26 08:02:00,2023-04-26 09:55:00,6,
3721,581,2023-05-18 03:38:00,2023-05-18 04:45:00,13,
3722,99,2023-04-23 16:52:00,2023-04-23 17:23:00,10,
3723,884,2023-09-08 22:57:00,2023-09-09 00:11:00,5,
3724,248,2023-09-14 03:43:00,2023-09-14 03:55:00,17,
3725,470,2023-12-31 01:47:00,2023-12-31 04:37:00,2,
3726,579,2023-03-23 14:54:00,2023-03-23 17:53:00,11,
3727,737,2023-12-21 06:35:00,2023-12-21 08:06:00,4,
3728,361,2023-01-27 20:05:00,2023-01-27 20:55:00,2,
3729,504,2023-11-26 17:38:00,2023-11-26 19:03:00,12,
3730,526,2023-05-30 09:29:00,2023-05-30 11:16:00,19,
3731,5,2023-01-18 13:58:00,2023-01-18 15:29:00,12,
3732,815,2023-03-20 15:40:00,2023-03-20 15:50:00,1,
3733,312,2023-08-13 06:21:00,2023-08-13 07:13:00,3,
3734,589,2023-03-31 12:57:00,2023-03-31 15:05:00,20,
3735,144,2023-07-12 23:23:00,2023-07-13 01:39:00,20,
3736,860,2023-12-26 23:16:00,2023-12-27 00:57:00,3,
3737,406,2023-09-08 13:32:00,2023-09-08 13:48:00,11,
3738,157,2023-08-05 15:26:00,2023-08-05 15:50:00,13,
3739,582,2023-04-28 12:06:00,2023-04-28 14:44:00,4,
3740,253,2023-09-30 14:18:00,2023-09-30 16:50:00,7,
3741,113,2023-06-06 04:36:00,2023-06-06 04:57:00,20,
3742,487,2023-11-15 19:57:00,2023-11-15 22:38:00,7,
3743,205,2023-12-18 02:53:00,2023-12-18 03:18:00,10,
3744,297,2023-09-01 01:25:00,2023-09-01 02:42:00,10,
3745,204,2023-03-18 11:33:00,2023-03-18 14:29:00,16,
3746,894,2023-09-18 06:01:00,2023-09-18 08:12:00,3,
3747,462,2023-08-28 03:00:00,2023-08-28 04:30:00,19,
3748,205,2023-10-30 20:36:00,2023-10-30 22:53:00,5,
3749,684,2023-07-20 12:10:00,2023-07-20 13:34:00,15,
3750,610,2023-10-18 19:47:00,2023-10-18 22:01:00,7,
3751,424,2023-12-21 18:20:00,2023-12-21 20:36:00,12,
3752,770,2023-01-23 01:17:00,2023-01-23 03:32:00,6,
3753,929,2023-07-30 03:46:00,2023-07-30 04:48:00,12,
3754,709,2023-04-26 21:49:00,2023-04-27 00:17:00,2,
3755,206,2023-11-02 07:29:00,2023-11-02 07:42:00,2,
3756,918,2023-09-17 18:12:00,2023-09-17 20:53:00,7,
3757,146,2023-09-03 19:06:00,2023-09-03 19:31:00,12,
3758,662,2023-08-21 09:17:00,2023-08-21 10:07:00,15,
3759,205,2023-10-04 07:35:00,2023-10-04 07:45:00,20,
3760,537,2023-07-30 21:02:00,2023-07-30 23:05:00,20,
3761,788,2023-09-02 05:57:00,2023-09-02 07:48:00,11,
3762,597,2023-05-28 21:11:00,2023-05-28 21:52:00,18,
3763,849,2023-05-25 06:13:00,2023-05-25 06:24:00,14,
3764,891,2023-03-18 08:52:00,2023-03-18 10:50:00,8,
3765,778,2023-08-14 00:23:00,2023-08-14 01:30:00,16,
3766,372,2023-07-17 04:48:00,2023-07-17 05:05:00,13,
3767,974,2023-01-17 23:19:00,2023-01-18 01:54:00,18,
3768,816,2023-04-12 23:58:00,2023-04-13 00:18:00,18,
3769,742,2023-09-01 13:14:00,2023-09-01 13:15:00,8,
3770,386,2023-04-03 11:44:00,2023-04-03 14:12:00,3,
3771,885,2023-04-01 16:14:00,2023-04-01 16:50:00,9,
3772,420,2023-03-31 15:37:00,2023-03-31 18:12:00,2,
3773,825,2023-01-16 03:34:00,2023-01-16 03:37:00,17,
3774,844,2023-01-21 19:35:00,2023-01-21 20:10:00,15,
3775,641,2023-05-12 11:30:00,2023-05-12 12:19:00,5,
3776,915,2023-05-25 07:25:00,2023-05-25 08:16:00,19,
3777,664,2023-01-14 18:26:00,2023-01-14 19:13:00,3,
3778,331,2023-10-11 15:20:00,2023-10-11 17:12:00,8,
3779,202,2023-05-03 00:35:00,2023-05-03 01:07:00,3,
3780,1,2023-08-02 06:03:00,2023-08-02 06:20:00,4,
3781,269,2023-08-29 20:13:00,2023-08-29 22:09:00,14,
3782,265,2023-12-20 03:56:00,2023-12-20 04:19:00,3,
3783,333,2023-06-02 23:33:00,2023-06-02 23:51:00,5,
3784,126,2023-04-27 14:55:00,2023-04-27 17:16:00,6,
3785,863,2023-04-23 19:42:00,2023-04-23 22:06:00,3,
3786,10,2023-04-02 15:53:00,2023-04-02 17:24:00,12,
3787,821,2023-09-21 07:56:00,2023-09-21 08:09:00,19,
3788,843,2023-06-01 04:05:00,2023-06-01 07:04:00,20,
3789,532,2023-01-12 03:28:00,2023-01-12 05:36:00,10,
3790,845,2023-01-06 15:10:00,2023-01-06 17:54:00,20,
3791,737,2023-01-25 00:38:00,2023-01-25 03:33:00,19,
3792,19,2023-03-06 19:20:00,2023-03-06 21:44:00,4,
3793,505,2023-02-27 20:45:00,2023-02-27 21:12:00,1,
3794,336,2023-06-06 20:52:00,2023-06-06 20:54:00,11,
3795,147,2023-01-02 09:45:00,2023-01-02 12:04:00,10,
3796,334,2023-08-20 04:26:00,2023-08-20 05:23:00,4,
3797,760,2023-11-10 21:16:00,2023-11-10 23:28:00,19,
3798,750,2023-12-15 21:17:00,2023-12-16 00:02:00,5,
3799,622,2023-02-23 19:32:00,2023-02-23 21:03:00,11,
3800,738,2023-07-01 18:51:00,2023-07-01 19:20:00,14,
3801,482,2023-04-01 15:48:00,2023-04-01 16:16:00,3,
3802,616,2023-01-24 19:29:00,2023-01-24 20:17:00,3,
3803,626,2023-12-22 08:06:00,2023-12-22 09:21:00,15,
3804,253,2023-08-20 10:40:00,2023-08-20 10:54:00,20,
3805,732,2023-06-03 07:55:00,2023-06-03 09:46:00,9,
3806,414,2023-11-11 06:36:00,2023-11-11 06:44:00,15,
3807,377,2023-01-22 07:15:00,2023-01-22 08:14:00,4,
3808,765,2023-07-06 21:46:00,2023-07-06 23:41:00,15,
3809,7,2023-10-05 06:19:00,2023-10-05 07:58:00,4,
3810,412,2023-06-18 09:48:00,2023-06-18 10:20:00,20,
3811,555,2023-10-11 05:23:00,2023-10-11 06:49:00,1,
3812,343,2023-06-15 15:08:00,2023-06-15 16:01:00,4,
3813,921,2023-03-12 09:46:00,2023-03-12 11:41:00,20,
3814,932,2023-02-22 10:11:00,2023-02-22 13:06:00,2,
3815,789,2023-06-24 09:00:00,2023-06-24 10:33:00,18,
3816,546,2023-07-07 21:06:00,2023-07-07 23:26:00,8,
3817,452,2023-01-24 18:53:00,2023-01-24 18:55:00,16,
3818,298,2023-11-15 21:31:00,2023-11-15 23:54:00,5,
3819,569,2023-07-28 22:27:00,2023-07-28 22:52:00,4,
3820,416,2023-06-16 20:33:00,2023-06-16 22:05:00,17,
3821,796,2023-07-05 22:11:00,2023-07-05 22:52:00,14,
3822,891,2023-04-14 10:34:00,2023-04-14 10:38:00,11,
3823,737,2023-02-20 16:16:00,2023-02-20 17:10:00,11,
3824,63,2023-06-03 15:07:00,2023-06-03 17:56:00,15,
3825,833,2023-04-17 18:13:00,2023-04-17 21:09:00,18,
3826,461,2023-11-25 23:20:00,2023-11-26 01:45:00,18,
3827,845,2023-02-12 05:33:00,2023-02-12 06:29:00,17,
3828,740,2023-04-17 20:32:00,2023-04-17 21:09:00,1,
3829,437,2023-01-12 03:52:00,2023-01-12 04:40:00,1,
3830,771,2023-02-27 00:02:00,2023-02-27 02:06:00,5,
3831,741,2023-01-11 01:21:00,2023-01-11 01:37:00,2,
3832,866,2023-12-16 23:46:00,2023-12-17 01:33:00,9,
3833,256,2023-08-29 16:39:00,2023-08-29 16:50:00,7,
3834,303,2023-01-02 10:22:00,2023-01-02 11:17:00,10,
3835,841,2023-06-08 18:24:00,2023-06-08 19:07:00,12,
3836,508,2023-11-02 09:44:00,2023-11-02 11:54:00,20,
3837,445,2023-03-10 09:18:00,2023-03-10 11:25:00,9,
3838,220,2023-09-13 12:17:00,2023-09-13 12:39:00,5,
3839,177,2023-03-25 22:42:00,2023-03-26 01:32:00,10,
3840,716,2023-03-27 11:42:00,2023-03-27 14:04:00,15,
3841,794,2023-03-13 20:14:00,2023-03-13 20:52:00,5,
3842,7,2023-02-25 18:18:00,2023-02-25 18:57:00,10,
3843,618,2023-01-23 23:53:00,2023-01-24 02:50:00,18,
3844,716,2023-09-23 01:09:00,2023-09-23 02:10:00,13,
3845,372,2023-01-16 20:39:00,2023-01-16 20:44:00,18,
3846,556,2023-12-28 03:19:00,2023-12-28 05:55:00,4,
3847,493,2023-08-14 09:23:00,2023-08-14 11:02:00,13,
3848,325,2023-12-24 18:10:00,2023-12-24 19:39:00,4,
3849,911,2023-12-17 11:26:00,2023-12-17 13:41:00,19,
3850,100,2023-03-06 00:45:00,2023-03-06 00:48:00,13,
3851,12,2023-01-02 00:34:00,2023-01-02 00:41:00,16,
3852,187,2023-08-05 02:09:00,2023-08-05 02:56:00,3,
3853,442,2023-04-04 18:11:00,2023-04-04 20:55:00,18,
3854,802,2023-07-14 18:34:00,2023-07-14 20:22:00,10,
3855,634,2023-08-28 13:54:00,2023-08-28 14:07:00,7,
3856,454,2023-05-05 15:43:00,2023-05-05 17:10:00,12,
3857,588,2023-06-26 18:51:00,2023-06-26 19:10:00,8,
3858,568,2023-07-12 02:55:00,2023-07-12 03:12:00,6,
3859,191,2023-03-28 08:31:00,2023-03-28 11:15:00,11,
3860,959,2023-10-17 07:00:00,2023-10-17 09:07:00,17,
3861,891,2023-11-07 15:46:00,2023-11-07 18:14:00,13,
3862,580,2023-11-26 21:23:00,2023-11-26 21:32:00,20,
3863,843,2023-04-29 07:59:00,2023-04-29 10:39:00,13,
3864,235,2023-01-18 03:58:00,2023-01-18 04:35:00,8,
3865,609,2023-04-12 13:50:00,2023-04-12 16:43:00,15,
3866,428,2023-11-09 05:38:00,2023-11-09 07:40:00,6,
3867,309,2023-05-24 08:07:00,2023-05-24 10:04:00,15,
3868,430,2023-09-07 01:44:00,2023-09-07 04:18:00,5,
3869,31,2023-06-02 01:20:00,2023-06-02 03:45:00,1,
3870,557,2023-01-20 17:14:00,2023-01-20 18:51:00,3,
3871,702,2023-02-02 15:34:00,2023-02-02 15:48:00,15,
3872,625,2023-04-18 03:34:00,2023-04-18 04:57:00,8,
3873,845,2023-12-01 12:54:00,2023-12-01 14:03:00,15,
3874,8,2023-11-06 10:56:00,2023-11-06 13:16:00,10,
3875,362,2023-11-25 03:30:00,2023-11-25 06:21:00,15,
3876,611,2023-02-17 11:10:00,2023-02-17 12:50:00,12,
3877,152,2023-07-24 11:00:00,2023-07-24 12:19:00,6,
3878,204,2023-12-02 20:35:00,2023-12-02 21:19:00,1,
3879,19,2023-09-02 07:28:00,2023-09-02 09:16:00,5,
3880,510,2023-09-06 07:06:00,2023-09-06 09:26:00,17,
3881,658,2023-10-24 18:14:00,2023-10-24 20:06:00,8,
3882,115,2023-02-21 17:22:00,2023-02-21 17:57:00,17,
3883,108,2023-09-23 17:32:00,2023-09-23 19:47:00,19,
3884,436,2023-07-14 02:35:00,2023-07-14 02:53:00,15,
3885,143,2023-06-05 19:25:00,2023-06-05 21:06:00,11,
3886,352,2023-02-27 08:24:00,2023-02-27 08:51:00,14,
3887,400,2023-12-24 18:04:00,2023-12-24 20:02:00,2,
3888,755,2023-01-26 05:53:00,2023-01-26 07:26:00,19,
3889,190,2023-09-24 13:43:00,2023-09-24 16:05:00,20,
3890,901,2023-01-03 11:47:00,2023-01-03 12:24:00,10,
3891,12,2023-02-12 06:23:00,2023-02-12 08:29:00,10,
3892,294,2023-04-23 06:57:00,2023-04-23 08:40:00,19,
3893,762,2023-10-06 11:59:00,2023-10-06 12:25:00,7,
3894,958,2023-10-10 23:51:00,2023-10-11 01:53:00,4,
3895,780,2023-10-19 06:47:00,2023-10-19 09:16:00,18,
3896,720,2023-03-01 12:07:00,2023-03-01 13:15:00,14,
3897,693,2023-03-31 06:19:00,2023-03-31 08:02:00,2,
3898,556,2023-02-17 03:49:00,2023-02-17 06:22:00,2,
3899,652,2023-12-26 00:12:00,2023-12-26 02:46:00,12,
3900,777,2023-07-14 22:34:00,2023-07-15 00:08:00,2,
3901,832,2023-04-04 01:03:00,2023-04-04 03:33:00,15,
3902,722,2023-08-18 00:41:00,2023-08-18 00:43:00,5,
3903,385,2023-11-08 08:06:00,2023-11-08 09:20:00,10,
3904,189,2023-08-08 04:07:00,2023-08-08 04:39:00,15,
3905,346,2023-09-19 13:33:00,2023-09-19 14:01:00,4,
3906,267,2023-04-09 21:12:00,2023-04-09 23:51:00,3,
3907,981,2023-02-19 00:15:00,2023-02-19 00:50:00,7,
3908,323,2023-08-28 09:36:00,2023-08-28 11:57:00,13,
3909,209,2023-08-08 21:05:00,2023-08-08 22:19:00,13,
3910,935,2023-09-07 17:56:00,2023-09-07 18:49:00,14,
3911,695,2023-07-28 08:34:00,2023-07-28 11:25:00,10,
3912,561,2023-03-21 20:50:00,2023-03-21 22:25:00,5,
3913,164,2023-06-23 04:43:00,2023-06-23 06:51:00,10,
3914,598,2023-12-02 18:10:00,2023-12-02 18:18:00,12,
3915,337,2023-06-13 00:55:00,2023-06-13 03:32:00,7,
3916,365,2023-10-19 15:38:00,2023-10-19 16:12:00,3,
3917,958,2023-07-20 23:14:00,2023-07-21 01:16:00,1,
3918,99,2023-07-31 02:02:00,2023-07-31 03:25:00,10,
3919,101,2023-08-08 14:55:00,2023-08-08 17:31:00,12,
3920,843,2023-09-23 00:08:00,2023-09-23 01:01:00,18,
3921,646,2023-10-08 19:31:00,2023-10-08 21:55:00,14,
3922,187,2023-11-08 00:52:00,2023-11-08 01:10:00,5,
3923,424,2023-05-02 07:08:00,2023-05-02 08:38:00,7,
3924,739,2023-08-28 18:11:00,2023-08-28 20:10:00,5,
3925,142,2023-05-22 14:07:00,2023-05-22 14:24:00,13,
3926,382,2023-06-11 21:40:00,2023-06-11 22:36:00,12,
3927,998,2023-01-23 14:24:00,2023-01-23 16:11:00,14,
3928,149,2023-08-05 21:00:00,2023-08-05 21:32:00,5,
3929,580,2023-11-24 19:16:00,2023-11-24 21:37:00,3,
3930,856,2023-03-25 15:45:00,2023-03-25 15:47:00,11,
3931,720,2023-09-05 02:39:00,2023-09-05 04:30:00,13,
3932,839,2023-09-27 01:58:00,2023-09-27 03:42:00,19,
3933,626,2023-11-19 23:30:00,2023-11-20 02:02:00,7,
3934,37,2023-11-14 20:18:00,2023-11-14 22:31:00,6,
3935,245,2023-07-05 20:27:00,2023-07-05 20:48:00,20,
3936,90,2023-01-06 22:39:00,2023-01-06 23:24:00,7,
3937,516,2023-07-19 12:37:00,2023-07-19 12:41:00,1,
3938,958,2023-07-29 05:51:00,2023-07-29 08:45:00,17,
3939,91,2023-02-06 07:08:00,2023-02-06 09:48:00,19,
3940,400,2023-04-27 15:05:00,2023-04-27 16:11:00,4,
3941,521,2023-01-05 22:30:00,2023-01-05 23:04:00,11,
3942,389,2023-12-19 02:23:00,2023-12-19 03:17:00,10,
3943,729,2023-12-23 13:01:00,2023-12-23 14:02:00,15,
3944,715,2023-11-11 15:50:00,2023-11-11 18:01:00,13,
3945,758,2023-01-20 11:08:00,2023-01-20 11:39:00,8,
3946,677,2023-08-04 18:56:00,2023-08-04 20:32:00,13,
3947,302,2023-11-13 04:59:00,2023-11-13 05:44:00,7,
3948,727,2023-08-03 08:24:00,2023-08-03 10:04:00,8,
3949,389,2023-10-03 10:00:00,2023-10-03 11:24:00,7,
3950,137,2023-03-22 13:48:00,2023-03-22 15:19:00,4,
3951,315,2023-10-26 08:49:00,2023-10-26 10:56:00,16,
3952,897,2023-10-23 05:56:00,2023-10-23 06:54:00,15,
3953,415,2023-12-07 16:53:00,2023-12-07 17:41:00,6,
3954,760,2023-08-29 10:38:00,2023-08-29 11:39:00,16,
3955,878,2023-04-21 11:11:00,2023-04-21 11:29:00,7,
3956,997,2023-11-19 04:50:00,2023-11-19 06:48:00,3,
3957,995,2023-12-24 01:56:00,2023-12-24 03:06:00,13,
3958,490,2023-08-14 09:48:00,2023-08-14 12:10:00,6,
3959,922,2023-11-05 03:17:00,2023-11-05 06:08:00,13,
3960,732,2023-05-11 12:36:00,2023-05-11 13:21:00,18,
3961,887,2023-11-02 08:53:00,2023-11-02 09:37:00,7,
3962,645,2023-10-08 06:34:00,2023-10-08 08:52:00,15,
3963,771,2023-11-28 15:38:00,2023-11-28 16:06:00,3,
3964,412,2023-03-24 03:50:00,2023-03-24 04:10:00,5,
3965,463,2023-08-25 06:26:00,2023-08-25 06:37:00,3,
3966,807,2023-06-05 14:46:00,2023-06-05 17:10:00,6,
3967,128,2023-10-15 21:59:00,2023-10-16 00:07:00,14,
3968,371,2023-05-20 15:56:00,2023-05-20 18:31:00,7,
3969,252,2023-01-02 17:48:00,2023-01-02 18:16:00,4,
3970,489,2023-07-08 05:14:00,2023-07-08 05:55:00,5,
3971,836,2023-04-24 17:19:00,2023-04-24 17:47:00,19,
3972,993,2023-04-23 17:31:00,2023-04-23 20:07:00,11,
3973,469,2023-12-19 00:00:00,2023-12-19 02:03:00,1,
3974,747,2023-02-02 12:39:00,2023-02-02 13:10:00,13,
3975,598,2023-05-08 23:03:00,2023-05-09 01:13:00,20,
3976,942,2023-01-02 18:15:00,2023-01-02 18:49:00,16,
3977,23,2023-08-24 09:15:00,2023-08-24 11:06:00,8,
3978,904,2023-03-16 03:30:00,2023-03-16 04:40:00,8,
3979,537,2023-09-24 10:30:00,2023-09-24 11:16:00,18,
3980,135,2023-01-06 20:01:00,2023-01-06 20:49:00,1,
3981,854,2023-04-22 02:54:00,2023-04-22 05:25:00,16,
3982,459,2023-04-27 09:11:00,2023-04-27 10:56:00,5,
3983,92,2023-07-26 13:39:00,2023-07-26 14:43:00,13,
3984,324,2023-08-24 04:14:00,2023-08-24 05:33:00,18,
3985,376,2023-07-19 08:02:00,2023-07-19 09:26:00,3,
3986,166,2023-01-28 07:02:00,2023-01-28 07:10:00,9,
3987,964,2023-09-20 06:11:00,2023-09-20 07:34:00,11,
3988,365,2023-03-30 10:25:00,2023-03-30 11:28:00,11,
3989,797,2023-03-07 09:49:00,2023-03-07 10:24:00,7,
3990,291,2023-02-23 10:38:00,2023-02-23 12:42:00,20,
3991,25,2023-05-09 22:12:00,2023-05-09 23:27:00,15,
3992,555,2023-08-10 16:38:00,2023-08-10 16:58:00,4,
3993,199,2023-01-09 09:36:00,2023-01-09 10:50:00,8,
3994,228,2023-04-17 03:46:00,2023-04-17 06:04:00,2,
3995,948,2023-04-06 07:31:00,2023-04-06 09:14:00,17,
3996,600,2023-11-04 12:21:00,2023-11-04 14:09:00,13,
3997,821,2023-10-26 07:52:00,2023-10-26 09:13:00,7,
3998,542,2023-02-03 04:53:00,2023-02-03 05:40:00,17,
3999,280,2023-12-18 12:19:00,2023-12-18 13:42:00,10,
4000,192,2023-07-13 14:50:00,2023-07-13 15:48:00,15,
4001,137,2023-08-27 12:57:00,2023-08-27 15:20:00,2,
4002,151,2023-05-01 20:56:00,2023-05-01 22:43:00,14,
4003,883,2023-04-14 16:07:00,2023-04-14 18:15:00,7,
4004,338,2023-03-04 01:31:00,2023-03-04 04:09:00,13,
4005,193,2023-01-04 04:10:00,2023-01-04 04:58:00,19,
4006,945,2023-03-22 12:23:00,2023-03-22 13:07:00,20,
4007,801,2023-01-15 08:22:00,2023-01-15 10:55:00,16,
4008,480,2023-06-03 16:12:00,2023-06-03 18:19:00,16,
4009,818,2023-10-16 20:09:00,2023-10-16 20:33:00,3,
4010,865,2023-05-28 20:42:00,2023-05-28 22:04:00,3,
4011,576,2023-07-08 07:23:00,2023-07-08 08:43:00,17,
4012,693,2023-10-14 17:12:00,2023-10-14 19:02:00,7,
4013,329,2023-04-19 16:48:00,2023-04-19 17:52:00,19,
4014,235,2023-04-16 21:47:00,2023-04-16 22:32:00,17,
4015,291,2023-03-01 09:27:00,2023-03-01 10:53:00,17,
4016,357,2023-03-03 02:00:00,2023-03-03 03:12:00,3,
4017,326,2023-07-04 16:45:00,2023-07-04 16:49:00,8,
4018,113,2023-09-10 15:02:00,2023-09-10 17:00:00,16,
4019,444,2023-06-30 19:38:00,2023-06-30 20:15:00,5,
4020,835,2023-02-17 05:43:00,2023-02-17 07:40:00,13,
4021,511,2023-12-11 06:05:00,2023-12-11 07:22:00,9,
4022,653,2023-05-09 07:16:00,2023-05-09 09:25:00,14,
4023,870,2023-06-16 06:37:00,2023-06-16 08:07:00,10,
4024,629,2023-11-08 20:16:00,2023-11-08 21:15:00,15,
4025,121,2023-04-07 07:22:00,2023-04-07 08:32:00,8,
4026,61,2023-01-05 18:05:00,2023-01-05 18:15:00,12,
4027,558,2023-07-26 10:29:00,2023-07-26 12:08:00,15,
4028,387,2023-06-04 02:42:00,2023-06-04 05:21:00,16,
4029,632,2023-09-29 10:05:00,2023-09-29 10:50:00,16,
4030,847,2023-09-27 15:49:00,2023-09-27 17:04:00,15,
4031,316,2023-10-02 17:32:00,2023-10-02 17:46:00,1,
4032,272,2023-08-24 20:02:00,2023-08-24 20:25:00,6,
4033,720,2023-05-02 18:05:00,2023-05-02 20:43:00,18,
4034,825,2023-11-15 22:37:00,2023-11-16 00:45:00,2,
4035,297,2023-12-07 09:03:00,2023-12-07 10:43:00,7,
4036,824,2023-12-05 18:52:00,2023-12-05 18:55:00,5,
4037,247,2023-03-22 20:44:00,2023-03-22 23:08:00,7,
4038,972,2023-12-29 04:50:00,2023-12-29 05:28:00,20,
4039,303,2023-08-06 20:42:00,2023-08-06 22:09:00,10,
4040,42,2023-05-10 01:25:00,2023-05-10 02:35:00,6,
4041,302,2023-01-13 19:47:00,2023-01-13 22:09:00,10,
4042,131,2023-03-09 03:26:00,2023-03-09 04:52:00,6,
4043,384,2023-05-12 00:54:00,2023-05-12 03:11:00,17,
4044,842,2023-11-13 02:41:00,2023-11-13 03:18:00,5,
4045,382,2023-10-11 21:02:00,2023-10-11 22:59:00,7,
4046,707,2023-11-12 18:08:00,2023-11-12 18:10:00,15,
4047,158,2023-01-29 06:19:00,2023-01-29 07:03:00,11,
4048,566,2023-10-15 06:58:00,2023-10-15 08:30:00,4,
4049,755,2023-11-15 05:45:00,2023-11-15 08:37:00,9,
4050,999,2023-05-10 19:32:00,2023-05-10 19:41:00,11,
4051,861,2023-01-31 11:34:00,2023-01-31 11:35:00,7,
4052,364,2023-08-07 10:54:00,2023-08-07 13:08:00,3,
4053,681,2023-07-09 08:04:00,2023-07-09 10:12:00,14,
4054,90,2023-05-28 08:45:00,2023-05-28 08:57:00,11,
4055,92,2023-06-28 02:30:00,2023-06-28 03:58:00,6,
4056,405,2023-08-28 02:23:00,2023-08-28 04:43:00,20,
4057,879,2023-07-22 13:03:00,2023-07-22 14:16:00,15,
4058,412,2023-04-19 20:22:00,2023-04-19 22:04:00,5,
4059,632,2023-05-31 05:36:00,2023-05-31 05:51:00,18,
4060,844,2023-06-17 09:45:00,2023-06-17 12:29:00,18,
4061,973,2023-01-23 19:19:00,2023-01-23 19:21:00,11,
4062,363,2023-02-13 19:10:00,2023-02-13 21:19:00,20,
4063,867,2023-07-18 07:15:00,2023-07-18 08:36:00,14,
4064,295,2023-06-26 02:51:00,2023-06-26 05:01:00,11,
4065,18,2023-01-06 06:47:00,2023-01-06 07:17:00,7,
4066,992,2023-03-02 07:44:00,2023-03-02 08:47:00,20,
4067,272,2023-07-14 14:58:00,2023-07-14 17:11:00,16,
4068,985,2023-04-13 07:31:00,2023-04-13 09:15:00,13,
4069,671,2023-03-17 09:58:00,2023-03-17 10:34:00,8,
4070,790,2023-09-13 13:41:00,2023-09-13 16:32:00,10,
4071,140,2023-09-25 23:52:00,2023-09-26 02:36:00,8,
4072,197,2023-11-15 05:36:00,2023-11-15 06:30:00,19,
4073,268,2023-05-25 08:58:00,2023-05-25 09:26:00,20,
4074,919,2023-01-14 11:01:00,2023-01-14 13:11:00,12,
4075,919,2023-05-10 22:05:00,2023-05-10 22:51:00,17,
4076,898,2023-03-22 13:02:00,2023-03-22 13:44:00,2,
4077,685,2023-07-19 22:20:00,2023-07-19 23:49:00,1,
4078,78,2023-01-13 01:14:00,2023-01-13 02:22:00,7,
4079,519,2023-07-08 20:25:00,2023-07-08 21:05:00,2,
4080,146,2023-09-04 16:20:00,2023-09-04 16:40:00,14,
4081,861,2023-04-23 08:32:00,2023-04-23 10:13:00,13,
4082,401,2023-02-24 01:33:00,2023-02-24 02:09:00,4,
4083,909,2023-01-25 15:27:00,2023-01-25 17:25:00,4,
